Número total de processos ativos no sistema,Número de processos ativos do usuário,Quantidade total de threads dos processos do usuário,Processo mais antigo do usuário,Nome do usuário corrente,Quantidade de processos sendo executados, excluindo-se os do usuário corrente,Quantidade de processos sendo executados como root
29,20,108,1,karina,9,19
29,20,108,1,karina,9,19
32,23,110,1,karina,9,22
32,23,111,1,karina,9,22
29,20,108,1,karina,9,19
29,20,108,1,karina,9,19
